,longrun_skews,longrun_means,longrun_stds,constant,sizes,horizons,equal,value,minvar,riskpar,rand
0,0.6994805786652656,12.550556934727917,22.239356446853794,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0
1,1.2937994308038203,56.73346677803016,58.748242785143766,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0
2,1.7091509177496584,120.82826693743692,101.90879736061713,1.0,2,7.0,1.0,0.0,0.0,0.0,0.0
3,1.9361072341033725,201.11162290852056,170.16102196959935,1.0,2,10.0,1.0,0.0,0.0,0.0,0.0
4,2.180506597512271,325.8617503326706,272.97075846954743,1.0,2,13.0,1.0,0.0,0.0,0.0,0.0
5,1.837574611605778,489.89876842157577,405.06775949018515,1.0,2,16.0,1.0,0.0,0.0,0.0,0.0
6,2.3920303410619694,729.1565100281659,650.6311492710093,1.0,2,19.0,1.0,0.0,0.0,0.0,0.0
7,2.4227775601588886,1116.7523205921734,1028.462343906915,1.0,2,22.0,1.0,0.0,0.0,0.0,0.0
8,2.5151328482386983,1501.8632842071493,1403.8421985370085,1.0,2,25.0,1.0,0.0,0.0,0.0,0.0
9,0.17254707129524005,12.561046792533833,16.98228580172234,1.0,5,1.0,1.0,0.0,0.0,0.0,0.0
10,0.668773250528118,58.08460113806494,38.897946114326295,1.0,5,4.0,1.0,0.0,0.0,0.0,0.0
11,1.0205643823486057,121.20368432025704,68.65479867340939,1.0,5,7.0,1.0,0.0,0.0,0.0,0.0
12,1.2332386786277922,207.11535445106065,111.64682845233617,1.0,5,10.0,1.0,0.0,0.0,0.0,0.0
13,1.253605023945007,331.6259426971595,167.5561880608773,1.0,5,13.0,1.0,0.0,0.0,0.0,0.0
14,1.2666349094291953,484.38117363067425,251.81014742871093,1.0,5,16.0,1.0,0.0,0.0,0.0,0.0
15,1.593402412384377,723.4073481748824,398.98569164158744,1.0,5,19.0,1.0,0.0,0.0,0.0,0.0
16,1.6476131582753886,1077.305637857403,599.8679940126212,1.0,5,22.0,1.0,0.0,0.0,0.0,0.0
17,1.7103756246863475,1579.5048314200253,933.9818531476687,1.0,5,25.0,1.0,0.0,0.0,0.0,0.0
18,0.017412981440219126,12.301519689697962,15.817912764203895,1.0,8,1.0,1.0,0.0,0.0,0.0,0.0
19,0.5698822717604047,58.603478366721454,34.17169759106574,1.0,8,4.0,1.0,0.0,0.0,0.0,0.0
20,0.7751713729485573,118.57219892091592,55.14873787060963,1.0,8,7.0,1.0,0.0,0.0,0.0,0.0
21,0.9829861028838592,203.0900047360444,83.4968344834992,1.0,8,10.0,1.0,0.0,0.0,0.0,0.0
