,longrun_skews,longrun_means,longrun_stds,constant,sizes,horizons,equal,value,minvar,riskpar,rand
0,1.8515923942795716,21.485325334431916,51.84428468879118,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0
1,2.518548469938777,105.66390889918993,186.39093897135413,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0
2,2.8722087959504194,180.44378752120548,306.2158351900621,1.0,2,7.0,1.0,0.0,0.0,0.0,0.0
3,4.143457501044048,308.13690481351824,595.642017545494,1.0,2,10.0,1.0,0.0,0.0,0.0,0.0
4,3.4746070300675247,422.4147401991685,726.865002702766,1.0,2,13.0,1.0,0.0,0.0,0.0,0.0
5,4.057655390588336,581.1983775715432,1089.6058970102729,1.0,2,16.0,1.0,0.0,0.0,0.0,0.0
6,4.656426269211875,991.0196540820723,1871.661670717954,1.0,2,19.0,1.0,0.0,0.0,0.0,0.0
7,4.427683698147231,1925.166113595292,3451.170055643192,1.0,2,22.0,1.0,0.0,0.0,0.0,0.0
8,4.475080438498336,3342.2200256532738,6282.458328570738,1.0,2,25.0,1.0,0.0,0.0,0.0,0.0
9,1.1630712044920086,20.637555042117853,41.96705829318668,1.0,5,1.0,1.0,0.0,0.0,0.0,0.0
10,1.7368777815014376,107.0575249994996,143.15268897353576,1.0,5,4.0,1.0,0.0,0.0,0.0,0.0
11,2.3861604026706225,180.92747926074296,239.56165142401935,1.0,5,7.0,1.0,0.0,0.0,0.0,0.0
12,2.3509189256481697,304.4040959402759,403.8491062579862,1.0,5,10.0,1.0,0.0,0.0,0.0,0.0
13,2.5111421686044566,479.77387970416595,607.8620146757967,1.0,5,13.0,1.0,0.0,0.0,0.0,0.0
14,2.959920925297179,626.7720328466235,747.284332546648,1.0,5,16.0,1.0,0.0,0.0,0.0,0.0
15,2.9939922884689762,967.6313125198864,1080.603975449604,1.0,5,19.0,1.0,0.0,0.0,0.0,0.0
16,3.231601930190215,2186.2072643137726,2365.2841896248997,1.0,5,22.0,1.0,0.0,0.0,0.0,0.0
17,3.1438094721649628,3971.663379685474,4557.223895305918,1.0,5,25.0,1.0,0.0,0.0,0.0,0.0
18,1.0341422352566656,20.186068004838898,39.37515543310452,1.0,8,1.0,1.0,0.0,0.0,0.0,0.0
19,1.600941055002289,102.29524309876238,133.17931472965282,1.0,8,4.0,1.0,0.0,0.0,0.0,0.0
20,1.7814647674707427,183.25351185449597,220.54677603435061,1.0,8,7.0,1.0,0.0,0.0,0.0,0.0
21,2.1863642050105354,311.55703360586705,372.8680510175061,1.0,8,10.0,1.0,0.0,0.0,0.0,0.0
22,2.160471168909607,466.1316914714942,536.2233920116597,1.0,8,13.0,1.0,0.0,0.0,0.0,0.0
23,2.2910697072749975,605.6262084571689,595.5187265435146,1.0,8,16.0,1.0,0.0,0.0,0.0,0.0
24,2.589266573304249,960.2198466654476,858.4912426120876,1.0,8,19.0,1.0,0.0,0.0,0.0,0.0
25,2.6098306215437277,2213.9428819820323,1890.4970839567068,1.0,8,22.0,1.0,0.0,0.0,0.0,0.0
26,2.4068182886260923,3868.290501990747,3283.930262967413,1.0,8,25.0,1.0,0.0,0.0,0.0,0.0
27,0.8046130037647881,19.663581732377285,38.132967770407866,1.0,11,1.0,1.0,0.0,0.0,0.0,0.0
28,1.4193331978209207,104.6806625394969,131.95201054667754,1.0,11,4.0,1.0,0.0,0.0,0.0,0.0
29,1.5001843602790215,191.40654813064612,208.22111807658706,1.0,11,7.0,1.0,0.0,0.0,0.0,0.0
30,1.8264689795693028,286.97020556397035,335.3435590324586,1.0,11,10.0,1.0,0.0,0.0,0.0,0.0
31,2.3211166231283986,497.488494735635,549.5317261978317,1.0,11,13.0,1.0,0.0,0.0,0.0,0.0
32,1.787028041429858,625.2925937778903,555.9277124437425,1.0,11,16.0,1.0,0.0,0.0,0.0,0.0
33,2.3352847512910655,945.073748858537,740.2662565157189,1.0,11,19.0,1.0,0.0,0.0,0.0,0.0
34,2.4122686738649466,2195.565034125697,1581.0856875630573,1.0,11,22.0,1.0,0.0,0.0,0.0,0.0
35,2.0292582084651767,3811.0147147454804,2831.0619497381185,1.0,11,25.0,1.0,0.0,0.0,0.0,0.0
36,0.6937414621086864,20.03449910612765,35.68240126936259,1.0,14,1.0,1.0,0.0,0.0,0.0,0.0
37,1.5195047250262093,103.40137144503069,125.4900623578709,1.0,14,4.0,1.0,0.0,0.0,0.0,0.0
38,1.5778442090526266,183.3792440435671,209.1743546891659,1.0,14,7.0,1.0,0.0,0.0,0.0,0.0
39,1.452401937573411,302.60868922014527,323.4621997514373,1.0,14,10.0,1.0,0.0,0.0,0.0,0.0
40,1.752233786828461,469.53033313153236,488.0796970484193,1.0,14,13.0,1.0,0.0,0.0,0.0,0.0
41,1.6012324778004192,606.7255652969542,493.02682675471976,1.0,14,16.0,1.0,0.0,0.0,0.0,0.0
42,1.781236344115151,993.7446203648739,718.7915339582786,1.0,14,19.0,1.0,0.0,0.0,0.0,0.0
43,2.1075274924934697,2207.489387994011,1373.2525491989988,1.0,14,22.0,1.0,0.0,0.0,0.0,0.0
44,1.932281645279911,3928.020437769271,2536.9710361766984,1.0,14,25.0,1.0,0.0,0.0,0.0,0.0
45,0.9493943425180044,20.33852912730166,37.852409018067256,1.0,17,1.0,1.0,0.0,0.0,0.0,0.0
46,1.2638363271369595,106.76874173418109,128.09025333990817,1.0,17,4.0,1.0,0.0,0.0,0.0,0.0
47,1.3675579948547694,185.2931361565004,199.5865622085537,1.0,17,7.0,1.0,0.0,0.0,0.0,0.0
48,1.5090731299024631,289.1757263400171,309.5724671387644,1.0,17,10.0,1.0,0.0,0.0,0.0,0.0
49,1.5602752649678573,476.2906412691711,460.98175951873014,1.0,17,13.0,1.0,0.0,0.0,0.0,0.0
50,1.6906876964476392,609.8654505159157,475.6722154982625,1.0,17,16.0,1.0,0.0,0.0,0.0,0.0
51,1.5540251694036744,974.0305173001245,640.3058189552388,1.0,17,19.0,1.0,0.0,0.0,0.0,0.0
52,1.4043740306169834,2168.8061743940107,1131.7808723756154,1.0,17,22.0,1.0,0.0,0.0,0.0,0.0
53,1.927432064402346,3744.8665584224113,2166.3885940998534,1.0,17,25.0,1.0,0.0,0.0,0.0,0.0
54,0.6791919898035961,19.63948123086113,35.78133403610292,1.0,20,1.0,1.0,0.0,0.0,0.0,0.0
55,1.1231202193403156,113.21760415292869,123.55366471433295,1.0,20,4.0,1.0,0.0,0.0,0.0,0.0
56,1.323411707456642,196.02143618432598,205.89756288269092,1.0,20,7.0,1.0,0.0,0.0,0.0,0.0
57,1.1631394055158404,309.80527571974966,315.7259245003565,1.0,20,10.0,1.0,0.0,0.0,0.0,0.0
58,1.4450571742460536,477.78292957084335,455.7772766511452,1.0,20,13.0,1.0,0.0,0.0,0.0,0.0
59,1.4879232983222939,633.6754511568239,485.9571587203932,1.0,20,16.0,1.0,0.0,0.0,0.0,0.0
60,1.9545322282298745,980.0616473130436,634.7454709021022,1.0,20,19.0,1.0,0.0,0.0,0.0,0.0
61,1.6566316976926985,2186.3582900417896,1101.688655964995,1.0,20,22.0,1.0,0.0,0.0,0.0,0.0
62,1.4302300170729934,3876.821057103138,2054.2625628211754,1.0,20,25.0,1.0,0.0,0.0,0.0,0.0
63,0.9012907515725846,21.336170693157793,37.0627866549544,1.0,23,1.0,1.0,0.0,0.0,0.0,0.0
64,1.3212342269943165,109.73402444063647,127.31969020709619,1.0,23,4.0,1.0,0.0,0.0,0.0,0.0
65,1.2362784612196682,186.11023194864623,195.27197074112712,1.0,23,7.0,1.0,0.0,0.0,0.0,0.0
66,1.1893071914318614,303.1822305124789,305.5893174275444,1.0,23,10.0,1.0,0.0,0.0,0.0,0.0
67,1.3709865214239667,488.68574266432506,458.76068327348327,1.0,23,13.0,1.0,0.0,0.0,0.0,0.0
68,1.204953967277319,622.2395132093893,462.35518061663527,1.0,23,16.0,1.0,0.0,0.0,0.0,0.0
69,1.390456616667309,984.247176706817,590.0244466368134,1.0,23,19.0,1.0,0.0,0.0,0.0,0.0
70,1.423164601383438,2233.0074424162385,1048.611665093439,1.0,23,22.0,1.0,0.0,0.0,0.0,0.0
71,1.67342244763765,3859.8178382108617,1998.1498609368316,1.0,23,25.0,1.0,0.0,0.0,0.0,0.0
72,0.8752982762923855,20.724937148369733,36.74460540704072,1.0,26,1.0,1.0,0.0,0.0,0.0,0.0
73,1.2117243810740401,107.63271289512834,122.03403508474732,1.0,26,4.0,1.0,0.0,0.0,0.0,0.0
74,1.2194003628341719,183.03153877819526,188.05858992393195,1.0,26,7.0,1.0,0.0,0.0,0.0,0.0
75,1.0043358904299335,318.8826593731063,312.7514826158578,1.0,26,10.0,1.0,0.0,0.0,0.0,0.0
76,1.445899750414719,500.68916583983076,465.61050828076566,1.0,26,13.0,1.0,0.0,0.0,0.0,0.0
77,1.204806739750773,612.4288162520498,439.14153895393304,1.0,26,16.0,1.0,0.0,0.0,0.0,0.0
78,1.4193006420803944,984.7092117199095,586.6488243161523,1.0,26,19.0,1.0,0.0,0.0,0.0,0.0
79,1.4430580851739963,2219.5821598942616,993.8794675452041,1.0,26,22.0,1.0,0.0,0.0,0.0,0.0
80,1.5288733986588725,3817.850682572051,1821.1731671979242,1.0,26,25.0,1.0,0.0,0.0,0.0,0.0
81,0.7757640243013246,22.697396595991094,36.97828715094431,1.0,29,1.0,1.0,0.0,0.0,0.0,0.0
82,1.239856228530442,105.62526212948698,121.17215714296158,1.0,29,4.0,1.0,0.0,0.0,0.0,0.0
83,1.2569820958347682,186.01827735203042,191.97275108900422,1.0,29,7.0,1.0,0.0,0.0,0.0,0.0
84,1.054914775269257,321.33509421305996,310.0657147476561,1.0,29,10.0,1.0,0.0,0.0,0.0,0.0
85,1.277109144003242,487.7536077755817,446.10601553138014,1.0,29,13.0,1.0,0.0,0.0,0.0,0.0
86,1.3568991546833424,624.2090407248536,446.16046192766754,1.0,29,16.0,1.0,0.0,0.0,0.0,0.0
87,1.460159839088923,996.7740046363325,567.0499819354545,1.0,29,19.0,1.0,0.0,0.0,0.0,0.0
88,1.3905815868147913,2226.7402327496297,932.6842935334514,1.0,29,22.0,1.0,0.0,0.0,0.0,0.0
89,1.6360012550995553,3826.2918988660904,1712.9116715545592,1.0,29,25.0,1.0,0.0,0.0,0.0,0.0
90,0.5085911508455705,21.753781146563256,35.25658046030879,1.0,32,1.0,1.0,0.0,0.0,0.0,0.0
91,1.3275804293102866,102.03906954210463,120.87324756631246,1.0,32,4.0,1.0,0.0,0.0,0.0,0.0
92,1.1868469732061067,192.1936499688186,195.61152983866697,1.0,32,7.0,1.0,0.0,0.0,0.0,0.0
93,1.0665664963134587,301.7280250244144,300.1801971098955,1.0,32,10.0,1.0,0.0,0.0,0.0,0.0
94,1.2127858104323526,478.3992584589856,436.15137106850915,1.0,32,13.0,1.0,0.0,0.0,0.0,0.0
95,1.2712601191352795,636.3103934686712,450.1347121003633,1.0,32,16.0,1.0,0.0,0.0,0.0,0.0
96,1.2421877667907069,980.7995240174192,525.0945121223641,1.0,32,19.0,1.0,0.0,0.0,0.0,0.0
97,1.2758369940901289,2219.5409405935306,889.5917650514801,1.0,32,22.0,1.0,0.0,0.0,0.0,0.0
98,1.39474248541966,3891.350207622824,1694.7261159566929,1.0,32,25.0,1.0,0.0,0.0,0.0,0.0
99,1.1442542240511364,18.245689651518134,46.33154519973277,1.0,2,1.0,0.0,1.0,0.0,0.0,0.0
100,2.0673170033026307,84.46546558936967,145.70926083417254,1.0,2,4.0,0.0,1.0,0.0,0.0,0.0
101,2.55042489286814,129.26971181395137,232.70411623908075,1.0,2,7.0,0.0,1.0,0.0,0.0,0.0
102,3.2699649882093076,204.87368490604158,385.00665634757326,1.0,2,10.0,0.0,1.0,0.0,0.0,0.0
103,3.050331891508608,297.4455843168836,506.9988298029754,1.0,2,13.0,0.0,1.0,0.0,0.0,0.0
104,3.278030956659107,394.5132479696314,663.9555569695264,1.0,2,16.0,0.0,1.0,0.0,0.0,0.0
105,4.127884377949596,557.5992663380548,982.5594697995543,1.0,2,19.0,0.0,1.0,0.0,0.0,0.0
106,4.514137790134746,1145.155881142981,2054.4119905091543,1.0,2,22.0,0.0,1.0,0.0,0.0,0.0
107,4.366046695524937,1947.202905828676,3449.0598430174355,1.0,2,25.0,0.0,1.0,0.0,0.0,0.0
108,0.4671619871913411,13.24016534090832,35.30645705320017,1.0,5,1.0,0.0,1.0,0.0,0.0,0.0
109,1.6655230085694317,70.4599578409772,112.57551977263466,1.0,5,4.0,0.0,1.0,0.0,0.0,0.0
110,1.9393319952395134,115.69786849662839,167.11853202198222,1.0,5,7.0,0.0,1.0,0.0,0.0,0.0
111,2.294813313909439,170.85546677456506,241.62239122949458,1.0,5,10.0,0.0,1.0,0.0,0.0,0.0
112,2.234196946024397,258.65427291424476,339.0735041427204,1.0,5,13.0,0.0,1.0,0.0,0.0,0.0
113,2.574171698045123,313.2822704360137,389.9951761049766,1.0,5,16.0,0.0,1.0,0.0,0.0,0.0
114,2.3725263789112483,443.461610885873,503.17808539322607,1.0,5,19.0,0.0,1.0,0.0,0.0,0.0
115,2.722925817854607,861.1204220505887,949.2618126432044,1.0,5,22.0,0.0,1.0,0.0,0.0,0.0
116,2.55883648019668,1348.319818277549,1456.1690866859979,1.0,5,25.0,0.0,1.0,0.0,0.0,0.0
117,0.3359049928089164,13.583442350244775,32.07135038766317,1.0,8,1.0,0.0,1.0,0.0,0.0,0.0
118,1.3111004267316013,64.11138151743825,94.82795840059332,1.0,8,4.0,0.0,1.0,0.0,0.0,0.0
119,1.740147032737415,110.7951937913875,146.46139281028815,1.0,8,7.0,0.0,1.0,0.0,0.0,0.0
