,longrun_skews,longrun_means,longrun_stds,constant,sizes,horizons,equal,value,minvar,riskpar,rand
0,2.3849902127594236,19.081866396357814,56.56937612956449,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0
1,2.653579052205846,87.82374811322255,143.57485128599578,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0
2,2.8364186922315056,174.99602158444225,260.4121488176614,1.0,2,7.0,1.0,0.0,0.0,0.0,0.0
3,3.3131257041827435,303.8265347309734,467.8031994515983,1.0,2,10.0,1.0,0.0,0.0,0.0,0.0
4,3.5846246321391364,562.894607051069,922.948848614199,1.0,2,13.0,1.0,0.0,0.0,0.0,0.0
5,4.204571565124697,891.4485662145663,1527.7806706498952,1.0,2,16.0,1.0,0.0,0.0,0.0,0.0
6,5.476879063445747,1566.0553917710804,3454.758485251121,1.0,2,19.0,1.0,0.0,0.0,0.0,0.0
7,4.5263761472185555,2413.2426089339315,4965.089659625849,1.0,2,22.0,1.0,0.0,0.0,0.0,0.0
8,11.81187637931942,2832.789215330234,8166.902275446531,1.0,2,25.0,1.0,0.0,0.0,0.0,0.0
9,2.1762872140114182,21.30401021805916,46.337302696110505,1.0,5,1.0,1.0,0.0,0.0,0.0,0.0
10,2.324735009073331,85.97899458293787,104.68205627878775,1.0,5,4.0,1.0,0.0,0.0,0.0,0.0
11,2.339147839049212,178.64606283978807,174.13292721375677,1.0,5,7.0,1.0,0.0,0.0,0.0,0.0
12,2.2232224167956463,337.8672691355587,319.8773908325272,1.0,5,10.0,1.0,0.0,0.0,0.0,0.0
13,2.597963695620932,572.8399782697516,593.9963338667529,1.0,5,13.0,1.0,0.0,0.0,0.0,0.0
14,3.0498650567042205,940.6529978275255,1035.4686078960456,1.0,5,16.0,1.0,0.0,0.0,0.0,0.0
15,3.107189333337316,1571.6517026693518,1869.7341442894706,1.0,5,19.0,1.0,0.0,0.0,0.0,0.0
16,3.585754057756473,2616.7011860794437,3311.5938773495386,1.0,5,22.0,1.0,0.0,0.0,0.0,0.0
17,3.8754054570596534,3144.780799497671,4632.659294205714,1.0,5,25.0,1.0,0.0,0.0,0.0,0.0
18,1.80638684130299,19.043214440755396,40.10657173711622,1.0,8,1.0,1.0,0.0,0.0,0.0,0.0
19,1.836989833392473,87.46270882243715,81.84309422595985,1.0,8,4.0,1.0,0.0,0.0,0.0,0.0
20,1.8941255166341144,178.8729503713671,147.21856198244572,1.0,8,7.0,1.0,0.0,0.0,0.0,0.0
21,1.7592359096784627,323.8793325410297,249.93809251992312,1.0,8,10.0,1.0,0.0,0.0,0.0,0.0
22,2.4255359738085978,595.3816608685024,517.7185645700034,1.0,8,13.0,1.0,0.0,0.0,0.0,0.0
23,2.402005560316427,922.1537311393653,818.2115052341576,1.0,8,16.0,1.0,0.0,0.0,0.0,0.0
24,2.8713677007959464,1498.1598181332658,1445.8031582798524,1.0,8,19.0,1.0,0.0,0.0,0.0,0.0
25,3.5169608879891783,2755.650500827061,3003.9625782392545,1.0,8,22.0,1.0,0.0,0.0,0.0,0.0
