,longrun_skews,longrun_means,longrun_stds,constant,sizes,horizons,equal,value,minvar,riskpar,rand
0,1.2678890393080027,15.658035369634486,33.58705937296541,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0
1,2.2215675379741326,77.72176182271822,104.99302773902748,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0
2,2.532970441049708,173.93854721109625,213.20933524800154,1.0,2,7.0,1.0,0.0,0.0,0.0,0.0
3,3.1423023058215627,296.00070040066447,360.5431705475015,1.0,2,10.0,1.0,0.0,0.0,0.0,0.0
4,3.343030602187512,542.887299851497,720.466378711735,1.0,2,13.0,1.0,0.0,0.0,0.0,0.0
5,3.168302064358113,836.6662155807302,1100.157105793375,1.0,2,16.0,1.0,0.0,0.0,0.0,0.0
6,3.211457849888221,1175.7291664998831,1539.5050082713071,1.0,2,19.0,1.0,0.0,0.0,0.0,0.0
7,3.4775713133409165,1861.9658905111692,2607.317304527037,1.0,2,22.0,1.0,0.0,0.0,0.0,0.0
8,5.28074448766597,2918.9476953236626,5137.509516838742,1.0,2,25.0,1.0,0.0,0.0,0.0,0.0
9,1.1019777048482435,14.532162013501127,24.79368028619243,1.0,5,1.0,1.0,0.0,0.0,0.0,0.0
10,1.3112078154591291,75.50079426414466,73.00780925869124,1.0,5,4.0,1.0,0.0,0.0,0.0,0.0
11,1.8462212054908957,166.69246484425258,137.67770394303238,1.0,5,7.0,1.0,0.0,0.0,0.0,0.0
12,2.4394491174121735,318.5411544733664,259.5026148424787,1.0,5,10.0,1.0,0.0,0.0,0.0,0.0
13,2.1783347262164026,554.9170897618836,435.62556022070726,1.0,5,13.0,1.0,0.0,0.0,0.0,0.0
14,2.276434597022308,835.7072452942424,686.4369653062876,1.0,5,16.0,1.0,0.0,0.0,0.0,0.0
15,2.7482750280367343,1284.7461021955446,1151.8174716060344,1.0,5,19.0,1.0,0.0,0.0,0.0,0.0
16,2.6857060931384527,1971.4198976786442,1693.6027143721137,1.0,5,22.0,1.0,0.0,0.0,0.0,0.0
17,2.9759079894407146,3043.6112232083506,2925.0547082228104,1.0,5,25.0,1.0,0.0,0.0,0.0,0.0
18,0.8429791280326936,15.06873288121174,22.39984233001182,1.0,8,1.0,1.0,0.0,0.0,0.0,0.0
19,1.2656002034316818,78.42749219281805,62.79120841933714,1.0,8,4.0,1.0,0.0,0.0,0.0,0.0
20,1.6770356839330047,167.69093323579358,120.96543166241997,1.0,8,7.0,1.0,0.0,0.0,0.0,0.0
21,1.6633573077706967,316.7694666712724,201.92995649324735,1.0,8,10.0,1.0,0.0,0.0,0.0,0.0
22,1.9036984152333079,544.6201886916579,358.0096053154541,1.0,8,13.0,1.0,0.0,0.0,0.0,0.0
23,1.9486062374371798,874.5245552188773,617.2147573049685,1.0,8,16.0,1.0,0.0,0.0,0.0,0.0
24,1.8136137547708393,1246.5069818504633,834.0123204455138,1.0,8,19.0,1.0,0.0,0.0,0.0,0.0
25,2.1070568547083752,2038.2567503536889,1403.2992575832927,1.0,8,22.0,1.0,0.0,0.0,0.0,0.0
26,2.391573245908794,2974.3653241884413,2184.21394111988,1.0,8,25.0,1.0,0.0,0.0,0.0,0.0
27,1.0248567353628053,14.735019009777917,20.449969041188304,1.0,11,1.0,1.0,0.0,0.0,0.0,0.0
28,0.9735509403252107,79.51969491942589,56.64294480802509,1.0,11,4.0,1.0,0.0,0.0,0.0,0.0
29,1.398365816801721,171.66291058400907,113.56108499873396,1.0,11,7.0,1.0,0.0,0.0,0.0,0.0
30,1.434404041108079,318.097852191954,181.77152957825015,1.0,11,10.0,1.0,0.0,0.0,0.0,0.0
31,1.20770203238144,549.7224385353782,299.6063483346156,1.0,11,13.0,1.0,0.0,0.0,0.0,0.0
32,1.7700340664613123,878.8631481152322,536.0049283652925,1.0,11,16.0,1.0,0.0,0.0,0.0,0.0
33,1.5505838147688,1263.8974143596884,729.6961943900884,1.0,11,19.0,1.0,0.0,0.0,0.0,0.0
34,1.639961746230225,2076.6654531085046,1184.4535714117387,1.0,11,22.0,1.0,0.0,0.0,0.0,0.0
35,2.114206105540719,3047.7351922385456,1916.1694768230586,1.0,11,25.0,1.0,0.0,0.0,0.0,0.0
36,0.541519176645999,14.927022125623377,19.428139902007157,1.0,14,1.0,1.0,0.0,0.0,0.0,0.0
37,1.0479462246567313,76.57604278454345,53.75042035645337,1.0,14,4.0,1.0,0.0,0.0,0.0,0.0
38,1.2962719093250463,167.94660475118243,100.64667708598957,1.0,14,7.0,1.0,0.0,0.0,0.0,0.0
39,1.000829539376837,319.27848374320996,163.27637510640758,1.0,14,10.0,1.0,0.0,0.0,0.0,0.0
40,1.4657844837321234,553.7303790621993,300.0670004297403,1.0,14,13.0,1.0,0.0,0.0,0.0,0.0
41,1.4890423413789173,854.7739362443367,462.39653280922806,1.0,14,16.0,1.0,0.0,0.0,0.0,0.0
42,1.5862932353935801,1314.759234067177,717.2204627636445,1.0,14,19.0,1.0,0.0,0.0,0.0,0.0
43,1.7130218619377455,2067.1704779493775,1093.4336755261663,1.0,14,22.0,1.0,0.0,0.0,0.0,0.0
44,1.8582043717712635,2991.7795947331406,1585.6863854514256,1.0,14,25.0,1.0,0.0,0.0,0.0,0.0
45,0.6742265268072023,15.062160079328281,18.262066102323605,1.0,17,1.0,1.0,0.0,0.0,0.0,0.0
46,0.9476490886427315,78.47161176585657,51.56198643124209,1.0,17,4.0,1.0,0.0,0.0,0.0,0.0
47,1.187738432986862,166.45176114609353,97.26437201659135,1.0,17,7.0,1.0,0.0,0.0,0.0,0.0
48,1.084016452562445,313.7552385147743,150.54270471951835,1.0,17,10.0,1.0,0.0,0.0,0.0,0.0
49,1.3557549267440638,552.2339861467792,279.76872058985725,1.0,17,13.0,1.0,0.0,0.0,0.0,0.0
50,1.2689525596619629,876.7818715523247,454.70362343048737,1.0,17,16.0,1.0,0.0,0.0,0.0,0.0
51,1.320600519784304,1269.4630557859907,612.6416468825543,1.0,17,19.0,1.0,0.0,0.0,0.0,0.0
52,1.1650721134826598,2074.4210064132335,936.5119480777912,1.0,17,22.0,1.0,0.0,0.0,0.0,0.0
53,1.4828558954131605,2929.818559913859,1344.9779907721195,1.0,17,25.0,1.0,0.0,0.0,0.0,0.0
54,0.7755900716221913,15.61517623054872,18.759309107305274,1.0,20,1.0,1.0,0.0,0.0,0.0,0.0
55,0.7458576038984993,77.66500953597517,50.33643797948453,1.0,20,4.0,1.0,0.0,0.0,0.0,0.0
56,1.1304600206919366,168.01726296467248,92.5531377751906,1.0,20,7.0,1.0,0.0,0.0,0.0,0.0
57,0.742008780362888,312.3072430314696,140.3014937183413,1.0,20,10.0,1.0,0.0,0.0,0.0,0.0
58,1.0548583569407235,546.4028360843845,256.0521845026552,1.0,20,13.0,1.0,0.0,0.0,0.0,0.0
59,1.2203700751329694,853.4789742523739,427.03441766931735,1.0,20,16.0,1.0,0.0,0.0,0.0,0.0
60,1.2287223881004892,1283.2708453936702,590.5900066506747,1.0,20,19.0,1.0,0.0,0.0,0.0,0.0
61,1.228802770840249,2043.4056459721098,871.823457014469,1.0,20,22.0,1.0,0.0,0.0,0.0,0.0
62,1.4818940025341354,3033.4928324922344,1311.230892140066,1.0,20,25.0,1.0,0.0,0.0,0.0,0.0
63,0.751440119676889,15.476287044967892,18.21822246315226,1.0,23,1.0,1.0,0.0,0.0,0.0,0.0
64,0.9171899928167672,78.21535592944126,50.505551752402724,1.0,23,4.0,1.0,0.0,0.0,0.0,0.0
65,1.0566993001708442,169.35986303651632,88.34463296512527,1.0,23,7.0,1.0,0.0,0.0,0.0,0.0
66,1.0200274645645315,311.2143800325017,140.10836106360264,1.0,23,10.0,1.0,0.0,0.0,0.0,0.0
67,1.0622123008055997,557.7385181601188,252.6796719347867,1.0,23,13.0,1.0,0.0,0.0,0.0,0.0
68,1.2740638651645428,872.4344605014476,412.819141550464,1.0,23,16.0,1.0,0.0,0.0,0.0,0.0
69,1.1334549361212711,1317.737668391669,578.8762897580383,1.0,23,19.0,1.0,0.0,0.0,0.0,0.0
70,1.0270834823855124,2039.7363758168854,814.1855151499557,1.0,23,22.0,1.0,0.0,0.0,0.0,0.0
71,1.1901607787613737,2992.5892216182356,1138.6843357620035,1.0,23,25.0,1.0,0.0,0.0,0.0,0.0
