,longrun_skews,longrun_means,longrun_stds,constant,sizes,horizons,equal,value,minvar,riskpar,rand
0,1.456543201925483,18.119346506755562,41.41525416078673,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0
1,2.5431031467693503,93.58235223237558,136.91354926220183,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0
2,2.7911104864882903,177.03717538866582,240.66968262152156,1.0,2,7.0,1.0,0.0,0.0,0.0,0.0
3,3.1502312221364948,326.82561575271086,435.54398524639856,1.0,2,10.0,1.0,0.0,0.0,0.0,0.0
4,3.218842147910977,570.256803058158,811.8127002995143,1.0,2,13.0,1.0,0.0,0.0,0.0,0.0
5,4.383836442027013,875.5586995087256,1398.8240337659886,1.0,2,16.0,1.0,0.0,0.0,0.0,0.0
6,4.020312272985892,1407.9174877618177,2305.7079621668704,1.0,2,19.0,1.0,0.0,0.0,0.0,0.0
7,5.416378852194306,2680.6108878782725,4920.870079852934,1.0,2,22.0,1.0,0.0,0.0,0.0,0.0
8,5.531614838726184,3977.0659895445256,7798.670188322786,1.0,2,25.0,1.0,0.0,0.0,0.0,0.0
9,1.2616834934200445,17.937829732956008,32.12961400363503,1.0,5,1.0,1.0,0.0,0.0,0.0,0.0
10,2.167062846663002,92.1285392881126,102.25580489227056,1.0,5,4.0,1.0,0.0,0.0,0.0,0.0
11,2.5850506064119756,188.78988912544725,180.33046439256688,1.0,5,7.0,1.0,0.0,0.0,0.0,0.0
12,2.3218639712033133,313.67253649743213,271.4372598189877,1.0,5,10.0,1.0,0.0,0.0,0.0,0.0
13,2.480548964261141,566.1671695446263,513.6698510403454,1.0,5,13.0,1.0,0.0,0.0,0.0,0.0
14,2.8944155293969915,917.7886492261016,912.6144531224132,1.0,5,16.0,1.0,0.0,0.0,0.0,0.0
15,2.9944340682639288,1496.2798222098388,1493.2485933912021,1.0,5,19.0,1.0,0.0,0.0,0.0,0.0
16,3.182653781829395,2825.102685802062,2992.348256931024,1.0,5,22.0,1.0,0.0,0.0,0.0,0.0
17,3.436152927281698,4280.72959204792,4792.977946551294,1.0,5,25.0,1.0,0.0,0.0,0.0,0.0
18,1.4815077988379621,17.71756754758716,31.03903497177691,1.0,8,1.0,1.0,0.0,0.0,0.0,0.0
19,1.8613522421519464,94.4700946633317,90.96479133705157,1.0,8,4.0,1.0,0.0,0.0,0.0,0.0
20,1.9921423930979465,185.9411808068584,144.72162852306752,1.0,8,7.0,1.0,0.0,0.0,0.0,0.0
21,1.6825576621451979,316.9115243606866,214.13337256868562,1.0,8,10.0,1.0,0.0,0.0,0.0,0.0
22,2.0883834886451402,565.5275758932938,405.4922767899593,1.0,8,13.0,1.0,0.0,0.0,0.0,0.0
23,2.1754184963592085,879.382447814115,657.8315626806841,1.0,8,16.0,1.0,0.0,0.0,0.0,0.0
24,2.703831217443692,1504.9132567345014,1214.3524293725372,1.0,8,19.0,1.0,0.0,0.0,0.0,0.0
25,2.3535495996195435,2958.0347159946455,2371.1572836480473,1.0,8,22.0,1.0,0.0,0.0,0.0,0.0
26,2.765569329202704,4479.922820044764,3971.9099096981563,1.0,8,25.0,1.0,0.0,0.0,0.0,0.0
27,1.3428385422879088,19.55920796189865,30.136187205223116,1.0,11,1.0,1.0,0.0,0.0,0.0,0.0
28,1.3493194868266227,91.86409307814772,78.86330550666577,1.0,11,4.0,1.0,0.0,0.0,0.0,0.0
