,longrun_skews,longrun_means,longrun_stds,constant,sizes,horizons,equal,value,minvar,riskpar,rand
0,2.1457655059773337,18.95126579728959,47.14180601003625,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0
1,2.1962150721821048,84.07838703474978,125.45238869911813,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0
2,3.239094327266514,158.82929360342018,240.2980259457789,1.0,2,7.0,1.0,0.0,0.0,0.0,0.0
3,3.483173442980731,276.58185168556724,413.6408427028837,1.0,2,10.0,1.0,0.0,0.0,0.0,0.0
4,3.1008541658393214,500.47197181722356,714.4378301210548,1.0,2,13.0,1.0,0.0,0.0,0.0,0.0
5,3.9343593845325406,792.4042222493863,1304.7574317088167,1.0,2,16.0,1.0,0.0,0.0,0.0,0.0
6,5.098069550923072,1094.8569092164473,1815.628418143326,1.0,2,19.0,1.0,0.0,0.0,0.0,0.0
7,5.335325335679234,2021.5509750295912,3738.7391940593675,1.0,2,22.0,1.0,0.0,0.0,0.0,0.0
8,6.6824866364174245,3206.975468670907,7514.779307776817,1.0,2,25.0,1.0,0.0,0.0,0.0,0.0
9,1.303843456239458,17.041690251809893,31.948286432571926,1.0,5,1.0,1.0,0.0,0.0,0.0,0.0
10,1.889265811120157,83.08156977570192,91.1987736926302,1.0,5,4.0,1.0,0.0,0.0,0.0,0.0
11,2.094246733132325,161.5083105782415,148.38373161569905,1.0,5,7.0,1.0,0.0,0.0,0.0,0.0
12,2.154820566945393,289.3609518851755,251.6195151137833,1.0,5,10.0,1.0,0.0,0.0,0.0,0.0
13,2.740361476119553,534.5144744278774,530.9349703421075,1.0,5,13.0,1.0,0.0,0.0,0.0,0.0
14,2.8529915332640083,780.9925118054331,776.0982782023138,1.0,5,16.0,1.0,0.0,0.0,0.0,0.0
15,3.248557233957751,1253.9366484022128,1389.9361842006551,1.0,5,19.0,1.0,0.0,0.0,0.0,0.0
16,2.9690617425216033,2122.966025203598,2212.9125200220356,1.0,5,22.0,1.0,0.0,0.0,0.0,0.0
17,2.886379814357358,3486.5464193718335,3905.8805513421694,1.0,5,25.0,1.0,0.0,0.0,0.0,0.0
18,1.5894966830801807,18.0355209381836,31.744818122946565,1.0,8,1.0,1.0,0.0,0.0,0.0,0.0
19,1.550209545806775,81.16088487483367,76.99457109530479,1.0,8,4.0,1.0,0.0,0.0,0.0,0.0
20,2.095379229730463,167.1081707539597,136.5231056753257,1.0,8,7.0,1.0,0.0,0.0,0.0,0.0
21,2.114275951883989,291.5833819262146,215.73244483748593,1.0,8,10.0,1.0,0.0,0.0,0.0,0.0
22,2.187992774396922,516.7808634875704,404.0553275402165,1.0,8,13.0,1.0,0.0,0.0,0.0,0.0
23,2.6527975506475308,811.433349781042,685.7738309132465,1.0,8,16.0,1.0,0.0,0.0,0.0,0.0
24,2.3437855688536597,1207.0808950069504,990.5860863141455,1.0,8,19.0,1.0,0.0,0.0,0.0,0.0
25,2.4574631133671,2272.783147908907,1884.8059447645214,1.0,8,22.0,1.0,0.0,0.0,0.0,0.0
26,2.8578668703646435,3476.08163845049,3255.3926427167253,1.0,8,25.0,1.0,0.0,0.0,0.0,0.0
27,1.2027971668026332,16.67313035677203,27.8766397705121,1.0,11,1.0,1.0,0.0,0.0,0.0,0.0
28,1.5488268704928454,82.77966436416537,73.4344534652776,1.0,11,4.0,1.0,0.0,0.0,0.0,0.0
29,1.9982192432125732,163.942947411324,120.30300711705776,1.0,11,7.0,1.0,0.0,0.0,0.0,0.0
30,1.828504319860012,292.2479901432835,186.67546996695512,1.0,11,10.0,1.0,0.0,0.0,0.0,0.0
31,2.0610960269818124,528.1909649676634,376.5500709074386,1.0,11,13.0,1.0,0.0,0.0,0.0,0.0
32,2.0080053735071415,819.006288065674,583.4585870889953,1.0,11,16.0,1.0,0.0,0.0,0.0,0.0
33,2.2071688253702533,1260.1458132876253,930.5102932348349,1.0,11,19.0,1.0,0.0,0.0,0.0,0.0
34,2.413297601588912,2308.130903882923,1712.6566049627359,1.0,11,22.0,1.0,0.0,0.0,0.0,0.0
35,2.411457204388271,3503.9895648101206,2717.3847488729884,1.0,11,25.0,1.0,0.0,0.0,0.0,0.0
36,1.3621015635449052,16.61847530429699,26.853944703428827,1.0,14,1.0,1.0,0.0,0.0,0.0,0.0
37,1.36249403233003,84.05803020566732,66.69790971226662,1.0,14,4.0,1.0,0.0,0.0,0.0,0.0
38,1.6299390613326177,162.40942854097457,107.48697615996984,1.0,14,7.0,1.0,0.0,0.0,0.0,0.0
39,1.5172742574243183,290.5336549823905,171.4052653865548,1.0,14,10.0,1.0,0.0,0.0,0.0,0.0
40,1.4488148040071356,519.7791818911364,308.87552757732186,1.0,14,13.0,1.0,0.0,0.0,0.0,0.0
41,1.957747212018368,803.2608940946454,514.1787994558509,1.0,14,16.0,1.0,0.0,0.0,0.0,0.0
42,1.978826429091544,1254.7988560208128,820.7678679215152,1.0,14,19.0,1.0,0.0,0.0,0.0,0.0
43,1.8599240202167455,2286.4206432747906,1417.9145895834345,1.0,14,22.0,1.0,0.0,0.0,0.0,0.0
44,2.190964351003186,3574.1754253293584,2393.891983122371,1.0,14,25.0,1.0,0.0,0.0,0.0,0.0
45,1.438530886839457,18.09400664110828,27.576651944698085,1.0,17,1.0,1.0,0.0,0.0,0.0,0.0
46,1.40069563540956,86.08253463770093,69.50328093102195,1.0,17,4.0,1.0,0.0,0.0,0.0,0.0
47,1.6783166707333332,167.90740735336462,101.9251614650519,1.0,17,7.0,1.0,0.0,0.0,0.0,0.0
48,1.3965799373155725,290.79570393174833,157.04319699795724,1.0,17,10.0,1.0,0.0,0.0,0.0,0.0
49,1.5763857365049976,511.48374706023816,306.18240170242035,1.0,17,13.0,1.0,0.0,0.0,0.0,0.0
50,1.8677633538642902,809.8545145613521,491.49813128799417,1.0,17,16.0,1.0,0.0,0.0,0.0,0.0
51,1.824391082093365,1235.0440145941316,731.8983103494434,1.0,17,19.0,1.0,0.0,0.0,0.0,0.0
52,1.9945800766545463,2268.7526521764444,1334.1335969282409,1.0,17,22.0,1.0,0.0,0.0,0.0,0.0
53,1.8841551123287554,3552.019279767222,2187.0076481377127,1.0,17,25.0,1.0,0.0,0.0,0.0,0.0
54,1.1018674207718293,17.567023947245797,26.001275385022897,1.0,20,1.0,1.0,0.0,0.0,0.0,0.0
55,1.2482720923792117,84.39526099881297,65.37424299360605,1.0,20,4.0,1.0,0.0,0.0,0.0,0.0
56,1.5609232165520834,169.8827179069379,101.68902469202584,1.0,20,7.0,1.0,0.0,0.0,0.0,0.0
57,1.5922801969361864,297.95595548471357,153.84648783065336,1.0,20,10.0,1.0,0.0,0.0,0.0,0.0
