,longrun_skews,longrun_means,longrun_stds,constant,sizes,horizons,equal,value,minvar,riskpar,rand
0,1.8926288139773488,13.039604782033258,46.58275751019743,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0
1,2.42423560253935,65.48403054070052,128.2610899651095,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0
2,2.8702599591297133,132.0502815455268,221.77754542751032,1.0,2,7.0,1.0,0.0,0.0,0.0,0.0
3,3.765728991388369,237.29319172130627,409.74467021358896,1.0,2,10.0,1.0,0.0,0.0,0.0,0.0
4,4.3356132677487835,408.750382560376,702.3886155293,1.0,2,13.0,1.0,0.0,0.0,0.0,0.0
5,4.6960698844216235,634.9677217022755,1222.3327906283967,1.0,2,16.0,1.0,0.0,0.0,0.0,0.0
6,5.332598544079768,797.4720868490638,1583.3333605622383,1.0,2,19.0,1.0,0.0,0.0,0.0,0.0
7,4.860231858123427,1070.209004903285,2271.609220075501,1.0,2,22.0,1.0,0.0,0.0,0.0,0.0
8,5.3815315334150595,1234.7273798468896,3001.4130499826115,1.0,2,25.0,1.0,0.0,0.0,0.0,0.0
9,1.557557682734566,14.109435178742576,37.74222282148619,1.0,5,1.0,1.0,0.0,0.0,0.0,0.0
10,1.794736540343444,63.25735246956949,89.11773082376979,1.0,5,4.0,1.0,0.0,0.0,0.0,0.0
11,1.9198309562002376,137.27087752540208,149.57707499174776,1.0,5,7.0,1.0,0.0,0.0,0.0,0.0
12,2.142743222657297,250.79236550146848,259.24360750134093,1.0,5,10.0,1.0,0.0,0.0,0.0,0.0
13,2.7254075793499317,416.72107346170475,448.2140931275302,1.0,5,13.0,1.0,0.0,0.0,0.0,0.0
14,2.9557834331006916,626.9318752834507,716.659054099291,1.0,5,16.0,1.0,0.0,0.0,0.0,0.0
15,3.0588617752709455,863.025459105658,1024.2243773958578,1.0,5,19.0,1.0,0.0,0.0,0.0,0.0
16,3.304523210857784,1229.9671411521524,1568.540243808375,1.0,5,22.0,1.0,0.0,0.0,0.0,0.0
17,3.900426038441655,1228.6318009440488,1642.514911084114,1.0,5,25.0,1.0,0.0,0.0,0.0,0.0
18,1.3880741577424995,15.450717115639671,38.2069474055977,1.0,8,1.0,1.0,0.0,0.0,0.0,0.0
19,1.4114599294602461,68.8723447860145,81.17972861722019,1.0,8,4.0,1.0,0.0,0.0,0.0,0.0
20,1.9644547904665315,134.45676667588359,130.8409663075482,1.0,8,7.0,1.0,0.0,0.0,0.0,0.0
21,1.4058467091257942,240.79851389155678,201.30972675325566,1.0,8,10.0,1.0,0.0,0.0,0.0,0.0
22,1.819057213843289,428.22601257217093,349.73726413644937,1.0,8,13.0,1.0,0.0,0.0,0.0,0.0
23,1.9588366135727486,620.9178804362773,532.4014959288072,1.0,8,16.0,1.0,0.0,0.0,0.0,0.0
24,2.424318184297231,842.3086552851788,787.2724874825309,1.0,8,19.0,1.0,0.0,0.0,0.0,0.0
25,2.690227204677784,1203.2836137778093,1104.1912174548343,1.0,8,22.0,1.0,0.0,0.0,0.0,0.0
26,2.6762150379127907,1278.1013552397983,1247.324318896735,1.0,8,25.0,1.0,0.0,0.0,0.0,0.0
27,1.1394284003590662,13.614764584275303,32.387706865436044,1.0,11,1.0,1.0,0.0,0.0,0.0,0.0
28,1.6377791656860092,66.33712250100365,75.68725421365072,1.0,11,4.0,1.0,0.0,0.0,0.0,0.0
29,1.6285596755490532,135.2361669639194,117.0107348904685,1.0,11,7.0,1.0,0.0,0.0,0.0,0.0
30,1.5066072739499934,253.74262098938763,193.81583475557468,1.0,11,10.0,1.0,0.0,0.0,0.0,0.0
31,2.2084109679206763,437.6044654448475,360.90585807863835,1.0,11,13.0,1.0,0.0,0.0,0.0,0.0
32,1.7418151994688607,643.0553100067596,491.3413184291943,1.0,11,16.0,1.0,0.0,0.0,0.0,0.0
33,2.2660940020469913,875.6767301043446,717.2258941820822,1.0,11,19.0,1.0,0.0,0.0,0.0,0.0
34,2.1637939158708517,1220.6108609041491,948.4905530919995,1.0,11,22.0,1.0,0.0,0.0,0.0,0.0
35,2.574572765199135,1303.7670977648454,1093.8568483758386,1.0,11,25.0,1.0,0.0,0.0,0.0,0.0
36,1.2987675011075481,14.896239323285608,34.30309982097339,1.0,14,1.0,1.0,0.0,0.0,0.0,0.0
37,1.29494891616044,63.16211498174296,66.18802433219308,1.0,14,4.0,1.0,0.0,0.0,0.0,0.0
38,1.3247663779144636,137.2407346120249,108.38420338275726,1.0,14,7.0,1.0,0.0,0.0,0.0,0.0
39,1.2486066039422266,254.99160632129397,177.86932735498758,1.0,14,10.0,1.0,0.0,0.0,0.0,0.0
40,1.567250594681709,430.7242801046525,302.57327168381414,1.0,14,13.0,1.0,0.0,0.0,0.0,0.0
41,1.6945836330656165,643.7318745224101,452.4682630375041,1.0,14,16.0,1.0,0.0,0.0,0.0,0.0
42,2.0715590456113624,885.3354166016716,660.4366897731362,1.0,14,19.0,1.0,0.0,0.0,0.0,0.0
43,1.9676652245214756,1214.6189314676035,803.9614078481022,1.0,14,22.0,1.0,0.0,0.0,0.0,0.0
44,2.416308881522211,1295.6254919450625,1003.6457183198218,1.0,14,25.0,1.0,0.0,0.0,0.0,0.0
45,0.9631567677337315,13.37249847283263,31.923250713715632,1.0,17,1.0,1.0,0.0,0.0,0.0,0.0
46,1.2326450146759769,64.94488224562825,65.83664042897347,1.0,17,4.0,1.0,0.0,0.0,0.0,0.0
47,1.250669153130989,137.80404236613512,103.22752946088316,1.0,17,7.0,1.0,0.0,0.0,0.0,0.0
48,1.3528555290517976,251.3240304934443,167.3425183804219,1.0,17,10.0,1.0,0.0,0.0,0.0,0.0
49,1.6114942738142786,441.5050773357488,292.24666722880556,1.0,17,13.0,1.0,0.0,0.0,0.0,0.0
50,1.550182812686527,631.2022281455617,413.2655729150397,1.0,17,16.0,1.0,0.0,0.0,0.0,0.0
51,1.835928295063493,873.6160772201245,586.1578091863756,1.0,17,19.0,1.0,0.0,0.0,0.0,0.0
52,1.7965724383989041,1198.4160314003932,725.9649007113028,1.0,17,22.0,1.0,0.0,0.0,0.0,0.0
53,1.75357706726811,1293.4737545460864,823.5111516929984,1.0,17,25.0,1.0,0.0,0.0,0.0,0.0
54,1.1115888128709468,14.677791386095466,31.327503372890924,1.0,20,1.0,1.0,0.0,0.0,0.0,0.0
55,1.1315864412021288,66.6005798982215,65.82445552165599,1.0,20,4.0,1.0,0.0,0.0,0.0,0.0
56,1.4828435000903448,133.97171008975494,99.82464410287139,1.0,20,7.0,1.0,0.0,0.0,0.0,0.0
57,1.1569592668903868,248.18551866792893,159.73672146354912,1.0,20,10.0,1.0,0.0,0.0,0.0,0.0
58,1.3083805187932347,443.3186707767613,276.9569245642001,1.0,20,13.0,1.0,0.0,0.0,0.0,0.0
59,1.513883974509784,632.5092970196918,391.0350840940379,1.0,20,16.0,1.0,0.0,0.0,0.0,0.0
60,1.6626704848849858,871.408761665281,565.0003860082584,1.0,20,19.0,1.0,0.0,0.0,0.0,0.0
61,2.017267614978932,1214.3997770084918,712.1921443994488,1.0,20,22.0,1.0,0.0,0.0,0.0,0.0
62,2.0539937123111107,1303.1376889503817,782.8203117647822,1.0,20,25.0,1.0,0.0,0.0,0.0,0.0
63,0.9249193705412463,14.934594436407078,30.91735367746629,1.0,23,1.0,1.0,0.0,0.0,0.0,0.0
64,1.1467029959250559,68.00166680619272,64.98619326656765,1.0,23,4.0,1.0,0.0,0.0,0.0,0.0
65,1.3065352221781252,137.43220049523154,97.4302259927285,1.0,23,7.0,1.0,0.0,0.0,0.0,0.0
66,1.2020706894536586,250.54895051414084,150.6936972842959,1.0,23,10.0,1.0,0.0,0.0,0.0,0.0
67,1.2954063907191538,436.83866244687135,258.63363298406045,1.0,23,13.0,1.0,0.0,0.0,0.0,0.0
68,1.4137957325568005,642.4129588647594,374.55500051049654,1.0,23,16.0,1.0,0.0,0.0,0.0,0.0
69,1.7382726040270229,834.2642493882312,523.4527162900295,1.0,23,19.0,1.0,0.0,0.0,0.0,0.0
70,1.4777727379463472,1219.8396615910688,632.8496673247936,1.0,23,22.0,1.0,0.0,0.0,0.0,0.0
71,1.7148379864922658,1311.341633524962,713.6388289734745,1.0,23,25.0,1.0,0.0,0.0,0.0,0.0
72,0.8444913873251956,15.84074260926849,30.479650105718775,1.0,26,1.0,1.0,0.0,0.0,0.0,0.0
73,1.2477075959658606,65.44436428903151,64.0720611668698,1.0,26,4.0,1.0,0.0,0.0,0.0,0.0
74,0.9709190336828876,134.45644069452655,90.19739601461528,1.0,26,7.0,1.0,0.0,0.0,0.0,0.0
75,1.2550633198948566,249.76762685144863,150.88124893162149,1.0,26,10.0,1.0,0.0,0.0,0.0,0.0
76,1.3087954381284552,443.2059156516487,258.7009813823109,1.0,26,13.0,1.0,0.0,0.0,0.0,0.0
77,1.420447365069497,639.657862687912,371.208821805131,1.0,26,16.0,1.0,0.0,0.0,0.0,0.0
78,1.5314031825120755,866.2528582099678,507.7752208342363,1.0,26,19.0,1.0,0.0,0.0,0.0,0.0
79,1.7293962277305097,1216.5024360550742,617.813426133566,1.0,26,22.0,1.0,0.0,0.0,0.0,0.0
80,1.3458953381154517,1293.8022771241044,650.3093705875666,1.0,26,25.0,1.0,0.0,0.0,0.0,0.0
81,0.8008850947586701,14.183742988198585,28.799706736318146,1.0,29,1.0,1.0,0.0,0.0,0.0,0.0
82,1.237763257396983,65.57127904815488,61.63689320336618,1.0,29,4.0,1.0,0.0,0.0,0.0,0.0
83,1.0534159977845126,138.73768933595494,93.30669943619128,1.0,29,7.0,1.0,0.0,0.0,0.0,0.0
84,0.8079976962995011,249.7617548108084,143.8500075290925,1.0,29,10.0,1.0,0.0,0.0,0.0,0.0
85,1.2273966533729779,430.96162243963977,244.17025618949916,1.0,29,13.0,1.0,0.0,0.0,0.0,0.0
86,0.9765527064358303,636.3516666201665,344.216544905053,1.0,29,16.0,1.0,0.0,0.0,0.0,0.0
87,1.812537161034579,870.2729584249943,501.33939701081607,1.0,29,19.0,1.0,0.0,0.0,0.0,0.0
88,1.3186013657183833,1223.7970903744101,562.6993128457501,1.0,29,22.0,1.0,0.0,0.0,0.0,0.0
89,1.3468944400871026,1277.8952032273007,593.6027052654898,1.0,29,25.0,1.0,0.0,0.0,0.0,0.0
90,0.8452886237152045,13.88051798816837,30.04324035197288,1.0,32,1.0,1.0,0.0,0.0,0.0,0.0
91,1.2269806940855779,68.67652173230776,62.60542854399497,1.0,32,4.0,1.0,0.0,0.0,0.0,0.0
92,0.8963203609574727,135.94667078734085,84.48881657309403,1.0,32,7.0,1.0,0.0,0.0,0.0,0.0
93,0.8767782767517431,254.03275227052038,141.13637923621096,1.0,32,10.0,1.0,0.0,0.0,0.0,0.0
94,1.0998193459624017,423.8780885299676,234.0092341056272,1.0,32,13.0,1.0,0.0,0.0,0.0,0.0
