,longrun_skews,longrun_means,longrun_stds,constant,sizes,horizons,equal,value,minvar,riskpar,rand
0,0.8398530024880134,13.539567450925025,31.247621853090727,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0
1,1.7278088672309728,63.84935614362781,88.80272285257487,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0
2,2.1229695296444775,115.84628020002981,155.2010636377093,1.0,2,7.0,1.0,0.0,0.0,0.0,0.0
3,2.1520973904949705,176.26949695109036,209.36897978993244,1.0,2,10.0,1.0,0.0,0.0,0.0,0.0
4,2.5504288175638816,298.3936535531778,361.55492726750145,1.0,2,13.0,1.0,0.0,0.0,0.0,0.0
5,3.1057621704877163,415.44816619093723,538.0205323628094,1.0,2,16.0,1.0,0.0,0.0,0.0,0.0
6,3.392616307399009,566.1748001546958,739.7369907773195,1.0,2,19.0,1.0,0.0,0.0,0.0,0.0
7,3.2099466475449354,987.6127208511004,1297.8456760685776,1.0,2,22.0,1.0,0.0,0.0,0.0,0.0
8,2.9073649614570662,1717.1637774566575,2185.0768443553175,1.0,2,25.0,1.0,0.0,0.0,0.0,0.0
9,0.7981851155214109,14.85843154393317,26.154737270372863,1.0,5,1.0,1.0,0.0,0.0,0.0,0.0
10,0.5598752815325941,63.51061672491553,65.4755976556964,1.0,5,4.0,1.0,0.0,0.0,0.0,0.0
11,1.198034195982106,118.71657584495179,109.26760763844881,1.0,5,7.0,1.0,0.0,0.0,0.0,0.0
12,1.715200589093839,180.4213700788315,152.85109680502853,1.0,5,10.0,1.0,0.0,0.0,0.0,0.0
13,1.8489867364785026,311.1923517580096,249.16773231262468,1.0,5,13.0,1.0,0.0,0.0,0.0,0.0
14,2.170628665681488,429.9854265874573,371.6565546253495,1.0,5,16.0,1.0,0.0,0.0,0.0,0.0
15,2.4528539648708683,599.1179973735542,511.3857295974433,1.0,5,19.0,1.0,0.0,0.0,0.0,0.0
16,2.0268935735152938,1033.615826077651,801.4048406554725,1.0,5,22.0,1.0,0.0,0.0,0.0,0.0
17,2.2607971089752854,1780.2659072093368,1426.2697395262655,1.0,5,25.0,1.0,0.0,0.0,0.0,0.0
18,0.7298357910634178,14.12771703646482,24.71326330981367,1.0,8,1.0,1.0,0.0,0.0,0.0,0.0
19,0.7917279268508051,66.99088294480957,63.74148712103178,1.0,8,4.0,1.0,0.0,0.0,0.0,0.0
20,1.2820175448936963,111.19256620313797,96.66794253078403,1.0,8,7.0,1.0,0.0,0.0,0.0,0.0
21,1.174375889819801,178.41237713382026,123.7702304015959,1.0,8,10.0,1.0,0.0,0.0,0.0,0.0
22,1.2897582703193768,311.17224365602567,208.51249772470103,1.0,8,13.0,1.0,0.0,0.0,0.0,0.0
23,1.7295926732320523,437.0248532354046,310.74953139999013,1.0,8,16.0,1.0,0.0,0.0,0.0,0.0
24,1.9137361546751577,589.9998537959902,395.42015667802735,1.0,8,19.0,1.0,0.0,0.0,0.0,0.0
25,1.6996964789869762,1044.9131243362388,649.9932037438022,1.0,8,22.0,1.0,0.0,0.0,0.0,0.0
26,1.8361882433660832,1786.837860240138,1138.027782696137,1.0,8,25.0,1.0,0.0,0.0,0.0,0.0
27,0.5601911543615963,14.23627139663108,24.105268216711245,1.0,11,1.0,1.0,0.0,0.0,0.0,0.0
28,0.5700534833418243,65.3246137387168,61.31255929931726,1.0,11,4.0,1.0,0.0,0.0,0.0,0.0
29,1.0657757766451021,112.14377984541017,92.95586303330204,1.0,11,7.0,1.0,0.0,0.0,0.0,0.0
30,1.3160812992160833,183.433055662882,112.78994183457056,1.0,11,10.0,1.0,0.0,0.0,0.0,0.0
31,1.4360777238076252,312.3594638226527,192.47268442197915,1.0,11,13.0,1.0,0.0,0.0,0.0,0.0
32,1.6350577819547116,439.21711479569785,286.8339843552483,1.0,11,16.0,1.0,0.0,0.0,0.0,0.0
33,1.6748675771388695,583.9921805717919,344.0496468370765,1.0,11,19.0,1.0,0.0,0.0,0.0,0.0
34,1.4723631458178683,1030.7334271395684,539.9566039025228,1.0,11,22.0,1.0,0.0,0.0,0.0,0.0
35,1.7274307183743278,1776.023288728217,946.3548518745749,1.0,11,25.0,1.0,0.0,0.0,0.0,0.0
36,0.41699655457078405,14.754385381405354,22.64127398417914,1.0,14,1.0,1.0,0.0,0.0,0.0,0.0
37,0.43957969383171047,63.56296668349337,57.48955610129327,1.0,14,4.0,1.0,0.0,0.0,0.0,0.0
38,0.9651407595126034,113.43038235750056,86.39904756410334,1.0,14,7.0,1.0,0.0,0.0,0.0,0.0
39,1.0704122033525352,179.70506427348678,104.53270000548449,1.0,14,10.0,1.0,0.0,0.0,0.0,0.0
40,1.1351988183028225,305.39871373046094,171.11044362976997,1.0,14,13.0,1.0,0.0,0.0,0.0,0.0
41,1.29568049540051,424.70023736957626,240.89490856050503,1.0,14,16.0,1.0,0.0,0.0,0.0,0.0
42,1.191419254139891,588.4185715546353,300.8566366845467,1.0,14,19.0,1.0,0.0,0.0,0.0,0.0
43,1.303024703517283,1055.7472334469599,491.65233066784646,1.0,14,22.0,1.0,0.0,0.0,0.0,0.0
44,1.2439633774449703,1764.7718529945168,820.1426455119423,1.0,14,25.0,1.0,0.0,0.0,0.0,0.0
45,0.6095784188888301,15.094047079255812,22.42411704598763,1.0,17,1.0,1.0,0.0,0.0,0.0,0.0
46,0.32802589853206926,63.25356815895077,55.86870159572145,1.0,17,4.0,1.0,0.0,0.0,0.0,0.0
47,0.9241675700374361,114.44037601017091,86.92739569476383,1.0,17,7.0,1.0,0.0,0.0,0.0,0.0
48,1.282244062536054,182.74809616245167,103.49173683227646,1.0,17,10.0,1.0,0.0,0.0,0.0,0.0
49,1.1650269113684244,309.8634840623622,162.30251643612183,1.0,17,13.0,1.0,0.0,0.0,0.0,0.0
50,1.3005682362146045,429.71168164988177,237.88410378859678,1.0,17,16.0,1.0,0.0,0.0,0.0,0.0
51,1.2383069215240627,587.926629112858,296.6373102165007,1.0,17,19.0,1.0,0.0,0.0,0.0,0.0
52,1.192422534163593,1039.2361708322687,442.47917759353936,1.0,17,22.0,1.0,0.0,0.0,0.0,0.0
53,1.0394433879171296,1754.628201923824,707.353824145984,1.0,17,25.0,1.0,0.0,0.0,0.0,0.0
54,0.5740585090240106,13.776386420288341,23.001905585002792,1.0,20,1.0,1.0,0.0,0.0,0.0,0.0
55,0.3952511758624663,65.27035963472757,56.98250716088089,1.0,20,4.0,1.0,0.0,0.0,0.0,0.0
56,0.786290328955149,116.05464623583417,82.92822588804974,1.0,20,7.0,1.0,0.0,0.0,0.0,0.0
57,1.3092030766840028,184.45248332184832,101.26394192704325,1.0,20,10.0,1.0,0.0,0.0,0.0,0.0
58,1.0781417901289778,296.93852928360855,151.84932044823591,1.0,20,13.0,1.0,0.0,0.0,0.0,0.0
59,1.2734602279209128,430.493192101117,234.36487806759737,1.0,20,16.0,1.0,0.0,0.0,0.0,0.0
60,1.2867750373346636,597.8149474506431,284.78583915481744,1.0,20,19.0,1.0,0.0,0.0,0.0,0.0
61,1.3303680792828778,1034.13470261318,416.1586251801234,1.0,20,22.0,1.0,0.0,0.0,0.0,0.0
62,1.278714517843273,1760.199688836171,693.4478276156698,1.0,20,25.0,1.0,0.0,0.0,0.0,0.0
