,longrun_skews,longrun_means,longrun_stds,constant,sizes,horizons,equal,value,minvar,riskpar,rand
0,1.4347791286302625,15.134179781961121,32.456410021130324,1.0,2,1.0,1.0,0.0,0.0,0.0,0.0
1,1.7268094329203554,69.52993719356088,91.76727450732163,1.0,2,4.0,1.0,0.0,0.0,0.0,0.0
2,1.8827762492012945,130.7982207058099,146.0941866503569,1.0,2,7.0,1.0,0.0,0.0,0.0,0.0
3,2.3936514708766357,213.928545652383,229.0078810433507,1.0,2,10.0,1.0,0.0,0.0,0.0,0.0
4,2.4451660784363924,358.6281216083146,369.9191574037627,1.0,2,13.0,1.0,0.0,0.0,0.0,0.0
5,2.5798499200784035,538.3422570108197,586.9175995696969,1.0,2,16.0,1.0,0.0,0.0,0.0,0.0
6,3.1395771601828004,791.0286235075707,929.1557735387244,1.0,2,19.0,1.0,0.0,0.0,0.0,0.0
7,3.344421337671411,1294.5328927160747,1514.0107917978403,1.0,2,22.0,1.0,0.0,0.0,0.0,0.0
8,3.284820269969408,1576.9691842304574,1910.25459336308,1.0,2,25.0,1.0,0.0,0.0,0.0,0.0
9,0.9776175158484057,14.366614996555311,26.737648380412164,1.0,5,1.0,1.0,0.0,0.0,0.0,0.0
10,1.22999311888492,70.86764150313456,72.55664267710421,1.0,5,4.0,1.0,0.0,0.0,0.0,0.0
11,1.7141009672813587,132.15540917938384,115.86416136178516,1.0,5,7.0,1.0,0.0,0.0,0.0,0.0
12,1.624886281221572,214.87690913333455,154.84063585923641,1.0,5,10.0,1.0,0.0,0.0,0.0,0.0
13,1.8105705400399805,374.6495711075189,268.5543961408233,1.0,5,13.0,1.0,0.0,0.0,0.0,0.0
14,1.768272237993699,550.1781551624089,403.33981095591423,1.0,5,16.0,1.0,0.0,0.0,0.0,0.0
15,1.7492161829668675,777.5954781533434,578.3562917596753,1.0,5,19.0,1.0,0.0,0.0,0.0,0.0
16,2.30050457082251,1322.812322642765,989.3832090218326,1.0,5,22.0,1.0,0.0,0.0,0.0,0.0
17,2.151997581274809,1674.436071977778,1179.068061981574,1.0,5,25.0,1.0,0.0,0.0,0.0,0.0
18,0.723694849690083,14.69724457304792,24.955061222851405,1.0,8,1.0,1.0,0.0,0.0,0.0,0.0
19,1.0263884557173126,71.0045056475611,67.33115602849098,1.0,8,4.0,1.0,0.0,0.0,0.0,0.0
20,1.6975102017113979,132.93542596887386,108.71855446744753,1.0,8,7.0,1.0,0.0,0.0,0.0,0.0
21,1.49363747979783,218.03121150224788,134.3462800757562,1.0,8,10.0,1.0,0.0,0.0,0.0,0.0
22,1.5453602921372014,371.05374668633306,230.54751578626417,1.0,8,13.0,1.0,0.0,0.0,0.0,0.0
23,1.5925731507839362,547.0802638545355,352.13413523071864,1.0,8,16.0,1.0,0.0,0.0,0.0,0.0
24,1.4823022478280374,791.6415118289473,499.94643450784923,1.0,8,19.0,1.0,0.0,0.0,0.0,0.0
25,1.8130507239875588,1285.1609179712846,737.5798984952609,1.0,8,22.0,1.0,0.0,0.0,0.0,0.0
26,1.559726470627591,1685.5411338446474,906.7092170920279,1.0,8,25.0,1.0,0.0,0.0,0.0,0.0
27,0.7112657079738722,14.251947445775805,24.75675276965555,1.0,11,1.0,1.0,0.0,0.0,0.0,0.0
28,0.9955968702954879,71.86465469491073,66.89674355794006,1.0,11,4.0,1.0,0.0,0.0,0.0,0.0
29,1.473057260034379,128.9398032539941,96.39495927471694,1.0,11,7.0,1.0,0.0,0.0,0.0,0.0
30,1.2163743707851231,216.7610620814834,119.46386391891518,1.0,11,10.0,1.0,0.0,0.0,0.0,0.0
31,1.4203625249369831,370.23691009149866,216.38169021715922,1.0,11,13.0,1.0,0.0,0.0,0.0,0.0
32,1.2449633774583309,557.309227870476,318.1713679993097,1.0,11,16.0,1.0,0.0,0.0,0.0,0.0
